time_s,x_m,y_m,alt_m,lat,lon,RSRP_dBm,RSSI_dBm,RSRQ_dB,SINR_dB,Antenna_Gain_dB,source_plan,antenna_mode,tx_power_dBm,frequency_MHz,rx_gain_dBi,system_losses_dB,noise_floor_dBm,interference_floor_dBm,env_variation_strength_dB,env_variation_smoothness,antenna_omni_gain_dBi,antenna_dir_peak_gain_dBi,antenna_dir_az_bw_deg,antenna_dir_el_bw_deg,antenna_azimuth_deg,antenna_elevation_deg,bs_alt_m,ref_lat,ref_lon
191.25,83.14026602934288,-38.160214304966345,15.0,52.6301354025305,1.1722858039974062,-76.36684752742458,-48.585335023588144,-10.791812460476251,20.420768453432856,4.425905006297336,SPIRAL_6orbit_spc15m_alt15m_20260310T141430Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
191.5,83.75434336095196,-37.37096844289049,15.0,52.63014249241427,1.1722948925491676,-76.21413480550041,-48.43262230166397,-10.791812460476251,20.57348117535703,4.42627948753216,SPIRAL_6orbit_spc15m_alt15m_20260310T141430Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
191.75,84.36842069256103,-36.58172258081461,15.0,52.63014958229805,1.1723039811009288,-76.24005484566167,-48.458542341825236,-10.791812460476251,20.54756113519577,4.426667404821878,SPIRAL_6orbit_spc15m_alt15m_20260310T141430Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
192.0,84.98249802417011,-35.792476718738754,15.0,52.630156672181826,1.1723130696526902,-76.15643017368751,-48.37491766985107,-10.791812460476251,20.631185807169928,4.427068275776649,SPIRAL_6orbit_spc15m_alt15m_20260310T141430Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
192.25,85.59657535577918,-35.00323085666289,15.0,52.63016376206561,1.1723221582044516,-76.17624815481828,-48.39473565098184,-10.791812460476251,20.611367826039164,4.42748161024572,SPIRAL_6orbit_spc15m_alt15m_20260310T141430Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
192.5,86.21065268738826,-34.21398499458702,15.0,52.63017085194938,1.172331246756213,-76.2676346551555,-48.486122151319066,-10.791812460476251,20.51998132570194,4.427906911657281,SPIRAL_6orbit_spc15m_alt15m_20260310T141430Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
192.75,86.7400887651603,-33.36958145950586,15.0,52.6301784373207,1.172339082588851,-76.27188630154227,-48.49037379770583,-10.791812460476251,20.51572967931517,4.428192491521873,SPIRAL_6orbit_spc15m_alt15m_20260310T141430Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
193.0,87.21412757174333,-32.48907750729819,15.0,52.6301863469861,1.1723460985231782,-76.15297194037602,-48.37145943653958,-10.791812460476251,20.634644040481422,4.428393705356855,SPIRAL_6orbit_spc15m_alt15m_20260310T141430Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
193.25,87.68816637832639,-31.608573555090523,15.0,52.6301942566515,1.1723531144575057,-76.20702547879087,-48.42551297495443,-10.791812460476251,20.580590502066578,4.428610097595615,SPIRAL_6orbit_spc15m_alt15m_20260310T141430Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
193.5,88.16220518490942,-30.72806960288285,15.0,52.6302021663169,1.1723601303918332,-75.92054380022603,-48.13903129638959,-10.791812460476251,20.867072180631414,4.428841383336668,SPIRAL_6orbit_spc15m_alt15m_20260310T141430Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
193.75,88.63624399149248,-29.847565650675183,15.0,52.6302100759823,1.1723671463261605,-76.01368524584271,-48.23217274200627,-10.791812460476251,20.77393073501473,4.429087260962468,SPIRAL_6orbit_spc15m_alt15m_20260310T141430Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
194.0,89.11028279807552,-28.967061698467514,15.0,52.6302179856477,1.172374162260488,-76.14444342342507,-48.362930919588635,-10.791812460476251,20.643172557432372,4.4293474130898165,SPIRAL_6orbit_spc15m_alt15m_20260310T141430Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
194.25,89.58432160465857,-28.086557746259846,15.0,52.630225895313096,1.1723811781948155,-76.14436159658548,-48.362849092749045,-10.791812460476251,20.643254384271962,4.429621507554591,SPIRAL_6orbit_spc15m_alt15m_20260310T141430Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
194.5,90.05836041124161,-27.206053794052174,15.0,52.630233804978495,1.1723881941291427,-76.24181926021693,-48.46030675638049,-10.791812460476251,20.54579672064051,4.429909198425331,SPIRAL_6orbit_spc15m_alt15m_20260310T141430Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
194.75,90.53239921782466,-26.325549841844506,15.0,52.630241714643894,1.1723952100634703,-76.0952433763387,-48.31373087250226,-10.791812460476251,20.692372604518745,4.430210127040193,SPIRAL_6orbit_spc15m_alt15m_20260310T141430Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
195.0,91.0064380244077,-25.445045889636837,15.0,52.63024962430929,1.1724022259977975,-75.99576831546935,-48.21425581163291,-10.791812460476251,20.79184766538809,4.430523923061823,SPIRAL_6orbit_spc15m_alt15m_20260310T141430Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
195.25,91.48047683099075,-24.56454193742917,15.0,52.63025753397469,1.172409241932125,-76.09547676128862,-48.313964257452184,-10.791812460476251,20.69213921956882,4.430850205544737,SPIRAL_6orbit_spc15m_alt15m_20260310T141430Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
195.5,91.95451563757379,-23.6840379852215,15.0,52.63026544364009,1.1724162578664525,-76.19930617299715,-48.417793669160716,-10.791812460476251,20.588309807860288,4.43118858400988,SPIRAL_6orbit_spc15m_alt15m_20260310T141430Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
195.75,92.42855444415684,-22.803534033013833,15.0,52.63027335330549,1.1724232738007798,-76.53736211723475,-48.75584961339831,-10.791812460476251,20.250253863622696,4.431538659521256,SPIRAL_6orbit_spc15m_alt15m_20260310T141430Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
196.0,92.90259325073988,-21.923030080806164,15.0,52.63028126297089,1.1724302897351073,-76.68347859690498,-48.90196609306854,-10.791812460476251,20.10413738395247,4.43190002575958,SPIRAL_6orbit_spc15m_alt15m_20260310T141430Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
196.25,93.37663205732292,-21.042526128598492,15.0,52.63028917263629,1.1724373056694348,-76.35078532647762,-48.56927282264118,-10.791812460476251,20.43683065437982,4.4322722700881965,SPIRAL_6orbit_spc15m_alt15m_20260310T141430Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
196.5,93.79336619015518,-20.136910846920934,15.0,52.630297307879566,1.17244347347525,-76.30845680865379,-48.52694430481735,-10.791812460476251,20.47915917220365,4.432569544774766,SPIRAL_6orbit_spc15m_alt15m_20260310T141430Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
196.75,94.11942915968106,-19.191562794665064,15.0,52.630305800046756,1.1724482993172467,-76.38252488640283,-48.601012382566395,-10.791812460476251,20.40509109445461,4.432744257994519,SPIRAL_6orbit_spc15m_alt15m_20260310T141430Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
197.0,94.44549212920693,-18.246214742409197,15.0,52.63031429221395,1.1724531251592432,-76.27879630775075,-48.497283803914314,-10.791812460476251,20.508819673106693,4.4329324564774435,SPIRAL_6orbit_spc15m_alt15m_20260310T141430Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
