time_s,x_m,y_m,alt_m,lat,lon,RSRP_dBm,RSSI_dBm,RSRQ_dB,SINR_dB,Antenna_Gain_dB,source_plan,antenna_mode,tx_power_dBm,frequency_MHz,rx_gain_dBi,system_losses_dB,noise_floor_dBm,interference_floor_dBm,env_variation_strength_dB,env_variation_smoothness,antenna_omni_gain_dBi,antenna_dir_peak_gain_dBi,antenna_dir_az_bw_deg,antenna_dir_el_bw_deg,antenna_azimuth_deg,antenna_elevation_deg,bs_alt_m,ref_lat,ref_lon
310.0,81.15250605532307,8.139573917393175,65.0,52.630551318702096,1.1722563844789138,-75.26452076647273,-47.48300826263629,-10.791812460476251,21.523095214384718,2.5192798579515996,SPIRAL_6orbit_spc15m_alt65m_20260310T142419Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
310.25,81.3084119133153,9.127345836129335,65.0,52.630560191967625,1.172258691938231,-75.42587102351729,-47.64435851968085,-10.791812460476251,21.36174495734015,2.529361819927101,SPIRAL_6orbit_spc15m_alt65m_20260310T142419Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
310.5,81.46431777130752,10.115117754865494,65.0,52.63056906523315,1.1722609993975481,-75.56889153775325,-47.78737903391681,-10.791812460476251,21.218724443104193,2.5398082393129764,SPIRAL_6orbit_spc15m_alt65m_20260310T142419Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
310.75,81.62022362929974,11.102889673601654,65.0,52.63057793849868,1.172263306856865,-75.61344450689684,-47.8319320030604,-10.791812460476251,21.174171473960605,2.5506057144945267,SPIRAL_6orbit_spc15m_alt65m_20260310T142419Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
311.0,81.77612948729197,12.090661592337813,65.0,52.63058681176421,1.1722656143161823,-75.60361389943448,-47.82210139559804,-10.791812460476251,21.184002081422967,2.56174063708942,SPIRAL_6orbit_spc15m_alt65m_20260310T142419Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
311.25,81.9320353452842,13.078433511073973,65.0,52.63059568502974,1.1722679217754994,-75.45747242839411,-47.675959924557674,-10.791812460476251,21.33014355246333,2.573199230488395,SPIRAL_6orbit_spc15m_alt65m_20260310T142419Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
311.5,82.00800932892908,14.071194744071573,65.0,52.63060460311484,1.172269046216099,-75.31809446422938,-47.53658196039294,-10.791812460476251,21.469521516628063,2.5820660857350832,SPIRAL_6orbit_spc15m_alt65m_20260310T142419Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
311.75,81.97614767397603,15.070687032657961,65.0,52.63061358166576,1.172268574652852,-75.4360416554133,-47.65452915157687,-10.791812460476251,21.35157432544414,2.5874038066804754,SPIRAL_6orbit_spc15m_alt65m_20260310T142419Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
312.0,81.94428601902298,16.07017932124435,65.0,52.630622560216686,1.1722681030896054,-75.33457259224124,-47.553060088404806,-10.791812460476251,21.4530433886162,2.593154178264128,SPIRAL_6orbit_spc15m_alt65m_20260310T142419Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
312.25,81.91242436406995,17.06967160983074,65.0,52.6306315387676,1.1722676315263587,-75.33237781465392,-47.550865310817485,-10.791812460476251,21.455238166203515,2.599309380561399,SPIRAL_6orbit_spc15m_alt65m_20260310T142419Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
312.5,81.8805627091169,18.06916389841713,65.0,52.630640517318525,1.172267159963112,-75.30618177181212,-47.52466926797568,-10.791812460476251,21.481434209045318,2.605861125542461,SPIRAL_6orbit_spc15m_alt65m_20260310T142419Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
312.75,81.84870105416387,19.06865618700352,65.0,52.63064949586945,1.1722666883998651,-75.3336061222991,-47.55209361846266,-10.791812460476251,21.454009858558337,2.6128006843940232,SPIRAL_6orbit_spc15m_alt65m_20260310T142419Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
313.0,81.81683939921082,20.068148475589908,65.0,52.63065847442037,1.1722662168366185,-75.41291634466265,-47.63140384082621,-10.791812460476251,21.374699636194798,2.620118915826,SPIRAL_6orbit_spc15m_alt65m_20260310T142419Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
313.25,81.78497774425779,21.067640764176296,65.0,52.63066745297129,1.1722657452733718,-75.16797977915965,-47.38646727532321,-10.791812460476251,21.619636201697787,2.627806295197611,SPIRAL_6orbit_spc15m_alt65m_20260310T142419Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
313.5,81.75311608930474,22.067133052762685,65.0,52.63067643152221,1.172265273710125,-75.15850969606831,-47.37699719223187,-10.791812460476251,21.629106284789135,2.635852944296905,SPIRAL_6orbit_spc15m_alt65m_20260310T142419Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
313.75,81.7212544343517,23.066625341349074,65.0,52.630685410073134,1.1722648021468782,-74.8459575109696,-47.06444500713316,-10.791812460476251,21.941658469887848,2.6442486616087475,SPIRAL_6orbit_spc15m_alt65m_20260310T142419Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
314.0,81.68939277939866,24.066117629935462,65.0,52.63069438862406,1.1722643305836316,-74.6175880327344,-46.836075528897965,-10.791812460476251,22.17002794812304,2.6529829529086517,SPIRAL_6orbit_spc15m_alt65m_20260310T142419Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
314.25,81.65753112444561,25.06560991852185,65.0,52.63070336717497,1.1722638590203847,-74.6807723591854,-46.89925985534896,-10.791812460476251,22.10684362167204,2.6620450620234832,SPIRAL_6orbit_spc15m_alt65m_20260310T142419Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
314.5,81.62566946949258,26.065102207108243,65.0,52.6307123457259,1.172263387457138,-74.65811764824227,-46.87660514440583,-10.791812460476251,22.129498332615178,2.6714240016049056,SPIRAL_6orbit_spc15m_alt65m_20260310T142419Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
314.75,81.59380781453953,27.06459449569463,65.0,52.63072132427682,1.1722629158938913,-74.90633964311915,-47.124827139282715,-10.791812460476251,21.881276337738285,2.6811085837673474,SPIRAL_6orbit_spc15m_alt65m_20260310T142419Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
315.0,81.5619461595865,28.06408678428102,65.0,52.63073030282774,1.1722624443306446,-75.28829260821068,-47.50678010437424,-10.791812460476251,21.499323372646764,2.6910874504491065,SPIRAL_6orbit_spc15m_alt65m_20260310T142419Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
315.25,81.50156719056119,29.060078601655583,65.0,52.63073924993354,1.1722615507015248,-75.32022157381778,-47.53870906998134,-10.791812460476251,21.46739440703967,2.700394680888203,SPIRAL_6orbit_spc15m_alt65m_20260310T142419Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
315.5,81.29075187843068,30.037604511374255,65.0,52.63074803115802,1.1722584305637542,-75.44564069301359,-47.66412818917715,-10.791812460476251,21.341975287843855,2.7049974003541557,SPIRAL_6orbit_spc15m_alt65m_20260310T142419Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
315.75,81.07993656630018,31.015130421092927,65.0,52.63075681238251,1.1722553104259836,-75.49911044208572,-47.717597938249284,-10.791812460476251,21.288505538771716,2.7099657261325905,SPIRAL_6orbit_spc15m_alt65m_20260310T142419Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
316.0,80.86912125416967,31.992656330811602,65.0,52.630765593606995,1.1722521902882133,-75.48488889569516,-47.703376391858725,-10.791812460476251,21.302727085162275,2.71529331411898,SPIRAL_6orbit_spc15m_alt65m_20260310T142419Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
316.25,80.65830594203916,32.97018224053028,65.0,52.63077437483148,1.1722490701504427,-75.48540572737254,-47.7038932235361,-10.791812460476251,21.3022102534849,2.7209734228262694,SPIRAL_6orbit_spc15m_alt65m_20260310T142419Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
